AWY2DNNOLNMLC,B0000ACXZU,5.0,1363910400
A1IXZTOI0HMK7L,B003DZ166Q,5.0,1314576000
A3GK3WJB02X6H0,B00DQZQI1Q,5.0,1392940800
A2VDEBCRKC2OUX,B005FM8UL4,4.0,1339372800
A1SUHKOK839TBR,B006K5520C,3.0,1368057600
A26QIT9ENF23GE,B0074BW614,5.0,1356912000
AH9F6ZE8PKG5,B00A7VYO90,1.0,1387929600
A1JQJ55XOG2UWJ,B003HFCDLY,1.0,1288569600
A20HMWBXMXWW40,B0044YU60M,5.0,1360195200
AGDTWY3GU0Y4C,B005HXFARS,4.0,1364601600
A2QY4X667Z3US5,B006GTDCRM,4.0,1377216000
A29E4T820MQ3VM,B000JO3N3S,4.0,1370476800
AT8JECM85FFID,B001I88488,3.0,1252454400
A267AHJFYQ7KD9,B004P7O26W,5.0,1389744000
AJE106MYDYA90,B00004ZCJE,3.0,1377043200
A3902EFACCVHG1,B003CJYE44,1.0,1368316800
A1YY6SOWIGU5YC,B000Q82PIQ,1.0,1266883200
A2I1E3JYQ88IK0,B001CBKJGG,5.0,1241654400
A29K2QXKWSMUO3,B007R5YDYA,5.0,1368144000
A21KLUB9L2EJBM,B0011ZCDKS,2.0,1232928000
A3ORGYZYZCPJNQ,B009XNBFJK,1.0,1389139200
A1GURKJR3SA06F,B008K8XM36,1.0,1395792000
A2Y3OI4W42BZLN,B0049S6ZUS,5.0,1373068800
A5QGZUD1SA6RP,B002NM0HNI,1.0,1370390400
A2YDRX2LI2289Q,B007I5JT4S,5.0,1382486400
AIVQZ7BYWPAR6,B003UYV1K6,1.0,1293408000
A367DKCM33OPX6,B00FH66AW4,5.0,1396224000
A2L0KV8FH0CDHT,B005GSPN6M,3.0,1353369600
AJYDC7UP4K4KE,B004APA9MA,5.0,1323648000
AG5HKK64OAX6Y,B00C4QP6SY,3.0,1389484800
A1JR12UDVNP6BL,B0030D0R0W,5.0,1261353600
A3H60E78YS5A05,B005KSQSGW,5.0,1321488000
A13MCQJSWQMQMX,B003EO8UNS,4.0,1314748800
A2Y6TMSEGHFVC4,B003ELYQGG,5.0,1340236800
AI3EQQG54B6VM,B003JZCE7A,5.0,1322352000
A3BF2DB6OSN5NQ,B0099VC6NU,1.0,1390953600
A7TYQJCA75P7L,B00F0RC34E,5.0,1383091200
A3RHC4VDOROGD5,B0089Y5CAC,5.0,1354752000
A16U51TVRPSHOU,B003ANK9ZA,5.0,1389657600
A1FSOA0CHXV3MM,B001649CBC,5.0,1401840000
A3G19A6O1EUDOX,B00005T39Y,4.0,1216598400
A1BVQRRGR8KVCV,B009SKNWM6,5.0,1393718400
A2YLEWCK8BPD2I,B001MRYT3E,1.0,1279324800
A1V0IJUE0KVRC7,B005058B56,4.0,1365465600
A14NA34HPRS3UJ,B00007FS1O,5.0,1062028800
A2C802VRAWVCW0,B00ACQ8KFO,3.0,1394496000
A31F9LSDG9CBMN,B000F36NVW,2.0,1181174400
AIOR855KQQPTN,B00DI1RDEO,4.0,1397692800
A3TN2AGK03MF6S,B00FFJ0HUE,1.0,1386547200
A3ECCUY3H98B74,B005S0XYKK,5.0,1368835200
AT6D4WL7L94MS,B00286T028,5.0,1387411200
A2OODKUG2P2NE5,B007R67FNA,2.0,1352419200
AIEPNHZ9P9HG1,B00291RMJ0,5.0,1386460800
AB7GHJKUPVZO,B005H3DPGG,5.0,1362614400
A3NZQVGB1RYMOR,B00DR0PDNE,5.0,1401667200
A2VJ43LW313JD4,B007YXA5S8,5.0,1375833600
A3KBK0HNWKUGAE,B000CCXCYC,4.0,1260057600
AGW3P2SPWEHHK,B004VPLY1E,2.0,1309737600
A24B20DQDDT9AW,B0049U3ZCW,1.0,1326499200
AXPCZNO69NM7A,B000N53SRE,5.0,1191283200
A2LOZZCXPDEZY0,B003NR57BY,4.0,1377043200
A8810S9GM3JBH,B00857J2IQ,5.0,1396828800
A3QBG5A11L6XF,B00HWSXVDG,5.0,1398643200
AXGZGQZRC00RP,B003L0PYNE,4.0,1296691200
A7JW8V5J0TLD2,B0015UYCMG,3.0,1215302400
A38A7FON6PNH7X,B00FPWEPSG,5.0,1391990400
A3I0IZ4ONUGVHJ,B00AR0M7ZE,2.0,1381190400
A3B5OIHDT0LY4Q,B009V17TH6,5.0,1377302400
A27EKWB6JC5XVU,B004TNCN8Q,3.0,1309651200
A2JLECHV6KMNO9,B00GGHZV8M,2.0,1404691200
A557P8B44O9V9,B00BCGRX9M,2.0,1398038400
A1SP7KVGNH9DVS,B000FQ245I,5.0,1284681600
A3BPE3CO18IW6T,B003F8URAC,5.0,1338336000
A1GCJK3UR2YNBN,B00752R4PK,1.0,1355788800
AN889XMPAI3FF,B002ISXBFI,5.0,1315440000
A3L770VHTSWNDW,B0038W0K2K,2.0,1401753600
AJ5Y3Q7EMBWUJ,B000CC1RPS,5.0,1216166400
A323V7X8KH51RN,B005DKZTMG,5.0,1399075200
A1CB5CMVN6AL9A,B009GF6F9U,3.0,1392422400
A14B7LEZ9VCR73,B00D2OYZNE,5.0,1392681600
A2X4AY0JTKTM5J,B0009JR42E,5.0,1172966400
A1GL7CNBGGQ1BX,B003DZ167A,4.0,1326326400
A5ARJS0N4JNP,B000EHCUIY,4.0,1173312000
A25QFZZBVUSAFP,B00506QPDU,1.0,1378857600
A14WASR21JEWUN,B003152680,4.0,1302739200
A1GY6JX18H8CL,B002YMJOUO,5.0,1281139200
A2CGVALF0LKY3W,B001TKRLPC,5.0,1281657600
A3JNV46T0AKGJL,B001I04P5W,4.0,1382054400
A1MDKZ5IGXEQ1O,B002JFU5IQ,5.0,1328745600
A341XZT2TVRLM2,B00CTUIT20,5.0,1401667200
A3P8FTNJUEAHBV,B003VW5TRS,5.0,1332115200
A3SS6919NRQ2MF,B000069E2V,4.0,1292025600
A1Y7HG4EEGQUOZ,B001THL8SQ,5.0,1369526400
A1JRLHUWH8ZZK9,B001QARV1O,3.0,1289952000
A28A0JULM4OL0G,B0090J67DG,4.0,1357171200
AAZCEM0Y70DPH,B006HX676K,5.0,1392681600
AIS3G2G7W8XYA,B00006B9HK,1.0,1184371200
A3ADK04MQHR8T9,B005553J4Y,5.0,1380931200
A3TAO6RQAJC3VM,B006ZP8UOW,4.0,1398729600
A16KZ5CC87FT4M,B001AV5ZHG,4.0,1355184000
A3RZSZRAY2K92T,B001ACNN9W,1.0,1244937600
AU8S80U603PBE,B0031GGQC6,5.0,1381881600
A3DAXZAU7MGW8H,B004ABO7QI,1.0,1375056000
A2JD6NM02Q34C1,B0074BW614,5.0,1371945600
A2I03ASXWNTX7F,B001SJVU6K,5.0,1300838400
A3EL12E7WUYVZ7,B002EPF6YO,4.0,1297036800
A1GF1AQOW59YMK,B00005LEN4,5.0,1289779200
A2S2H6912DAR5P,B00DKRLAFY,5.0,1388361600
A17NIV43S4TR6K,B0097BEF1S,5.0,1395100800
A3JFOBH7JX3IB1,B004K33S66,3.0,1344211200
A2FXWOO10SBMV9,B004NBL9WK,4.0,1391126400
A2JKSPYQXAPXYO,B006W5NVEO,5.0,1330128000
A3HOF3J4OUE8PM,B00483VQTY,5.0,1356652800
A2XFYF3GH9NHTK,B005DNLN6O,5.0,1323734400
A27WW2TFT8E2UY,B004SLQOMA,5.0,1315008000
A3QNEPA89BKE27,B005QF2NCW,5.0,1323043200
ADI794WH5T5VE,B004RKQM8I,3.0,1346803200
A3CXCUOT80NE9W,B0015AE4CE,5.0,1289952000
A3HSZP2ZUWNLA2,B001W26TIW,5.0,1363564800
AS63LGXENDZVV,B00B6SE2S6,4.0,1368835200
A2BH9CNUQYAMNU,B0056Y8CRS,4.0,1372377600
A132V0BS9OXILV,B0007MXZB2,4.0,1316908800
A1IIOXF3BZQ9A2,B001E3XLZS,5.0,1298592000
A35O90L4KL3WLB,B0009VRS7S,5.0,1152403200
A2LOTWXOOIPANC,B00172V6XK,5.0,1298332800
A3C3BIO767C5KI,B003QO6A1U,5.0,1358294400
AYJ0IHHARC500,B00E952W3A,5.0,1398729600
A299PXOATL5D6,B007YWMCA8,5.0,1337731200
A302BXD17K7VPJ,B005OZT3YU,5.0,1379030400
A1EMTPSK5DG788,B006J3D0R2,5.0,1372896000
A3S8DKMSY6NL5P,B004SNL9ZK,1.0,1362787200
AJSVJXRRY6NTH,B000M4HLCE,5.0,1187827200
A3RYYCIWL8MVGV,B007PMA3DA,5.0,1378080000
A7A2HVWK29IV5,B0049MPQA4,3.0,1394064000
A2NRZIOYV6DCLU,B0002ZW5W4,2.0,1239408000
A209BOPEQ8BUUO,B005XNXB78,4.0,1357603200
A1V1DFL0DR800B,B009VLRGK6,5.0,1359504000
A3C2O0YWHU00YJ,B0086UXQES,5.0,1404864000
A1SYL56WQUQIE,B003UE52ME,5.0,1341360000
ABPTGOCIESLYC,B002WJ9S6Y,5.0,1276300800
A2JK3YD21I7SJJ,B006P6QPUC,4.0,1346284800
A12FI129X9891L,B0000CC1SR,5.0,1210377600
A38JK2ZWS70EGM,B00B14E4V0,1.0,1383609600
ADNFPMVCDUOUZ,B003ZX871I,1.0,1325203200
A383ON7W3PHQ7U,B00AM7MM84,5.0,1381104000
AIPVMPW8T1Y2U,B009USAJCC,5.0,1371945600
A1OC7F25S4539F,B00F2CWRLQ,5.0,1401667200
A3GPI92137YDBI,B0001Y7PSK,4.0,1140307200
AZHO0WE6C962C,B00EF1OGOG,5.0,1395705600
A3V090LBBS9FEL,B00A35WYBA,5.0,1388620800
ARGXOBY27UR7L,B005TH9Q3Q,4.0,1354752000
A1Q84B9P97J69S,B0000DFZ6J,5.0,1077062400
A1U79XWWWWY7KU,B0007N55NW,4.0,1258588800
A112SYEKX4ZTUI,B0011Z6CWS,4.0,1212278400
A357TWA1NP5I9G,B00746W3HG,5.0,1387152000
A3AFN7CMZ46OYB,B0091J7UHW,2.0,1403654400
A3ADKMFBD6S8YV,B000ID7QNI,4.0,1323302400
A3IT1N8HIXZV6L,B0078XHOWO,5.0,1404345600
A2KHZP233FQQ8K,B007Y8DJEA,2.0,1349049600
A33B9F8E3EYR68,B003ZSP0WW,5.0,1394409600
A287P5PGGHMQLZ,B0045M3EWA,5.0,1314662400
ARTIGM1H44H1N,B000M5U8KU,1.0,1199577600
A2PG15FSOTJ3LC,B000CRWRZ2,5.0,1267056000
A17DXC71VB1TM2,B001B077PO,5.0,1255046400
A2HIM7TLX49RG8,B005KOZNBW,1.0,1321574400
A20H1TPZQ8YZYZ,B003YJIJJI,1.0,1352246400
A3L5JJP3LCA9II,B008OZF9SQ,5.0,1404086400
A2TZVZY5H5K71I,B000JC5T82,1.0,1280707200
ALDKIUG0HY4A,B0061XSBZG,5.0,1360108800
A1G98F1N1684R0,B00000K13A,5.0,1266192000
A3TRI1EAQCH72V,B0055QYJM4,1.0,1329955200
A3O44M3A3JDESU,B007PJ4Q4A,5.0,1381190400
A2AALO3JSJNGLZ,B00AEW225K,4.0,1381968000
A1HBN5TNPSVANG,B009Y7PUWI,3.0,1389657600
A27RAWI19D7TIA,B008JJS1K0,1.0,1376006400
A1Q5QZBF0MN94L,B008MB70TI,4.0,1367798400
A3T2KUUUL7Q0HU,B00I4C5QQE,3.0,1396396800
A17UKV4P2W0ITN,B005EIH4DE,5.0,1379808000
A2AEK1YR6AMMT6,B0097GCUT2,4.0,1359936000
A219Z3C8GVJ9TF,B000S5Q9CA,5.0,1372723200
AO8NH0BV82XIE,B009X2OS5Y,4.0,1357430400
A30KRK43C7UWCL,B00327JTOG,5.0,1389571200
AQIJ3ZEEVCIKU,B008X9Z44M,5.0,1359072000
A27E44IWS3B7VD,B00829THK0,4.0,1342656000
ACHZK6IZ0WVTK,B0074F5DMO,5.0,1357430400
A35RLX5ANKY6GL,B00974LCCA,4.0,1392336000
A73QTAQIHM6JT,B007QD7WQY,2.0,1355097600
AF75VS55RUP5P,B00BMTRCKO,1.0,1372118400
A35GM3SDQ6RAD7,B0029Z2WZU,5.0,1404777600
A1GYN0O884UZ3M,B00264U5CQ,5.0,1261267200
A28QOJWB4AON0Y,B001HN6CVA,4.0,1329955200
A1Q524S46XQMM2,B000SE0PU8,5.0,1287532800
A35P396T1YDC2U,B004SPVZKW,1.0,1374192000
AKCIFVS2AO1K2,B005C31HC0,5.0,1349913600
A2G5W98W1X9A6K,B0045HG53K,5.0,1379203200
AQU7WFNRWLXE8,B003LR7ME6,5.0,1403913600
A3Q1DRM1S01SP3,B004G6002M,4.0,1364515200
A2N9RM2N97KLC1,B005ESHDYO,5.0,1390176000
A28R1YVBFJTULY,B000UWX70S,5.0,1216684800
A9R5MEVMLOD2J,B0055QYJIS,5.0,1392163200
A32PMOFW99R3J8,B00029X1O6,4.0,1386374400
A1SSUMO3HEVCEE,B009TPDDFG,2.0,1379980800
A1S1EG0BFBE9Y0,B0010WR78U,5.0,1271980800
A3DVUVPASGS9EW,B0037KLTCI,4.0,1353542400
A28FN3QO2TDO99,B00DJ6AGBU,1.0,1398988800
A3O0XRM6ACVFJZ,B008OHNZI0,5.0,1356048000
A2XUFSOQS2W3KB,B00443BHWE,3.0,1350345600
AW2HPQGRS8WN8,B002R9CQYK,2.0,1366588800
A3UGMWHO9PYRNU,B002Q0W80C,5.0,1360108800
A3C4UFWCUY6V26,B001ISKNKA,2.0,1355875200
A27TJYR08FGCM,B003D3NEEU,3.0,1399334400
AXIL1SK2EOY47,B0007N55NM,4.0,1293408000
A5EAPFBY9K76D,B0049S2ZZM,1.0,1363132800
A3MPKS6KZB7DON,B00G13RQ6G,4.0,1400544000
A3JAPUHBJWL7KM,B002OEBO6E,5.0,1385251200
A20G0URDF5AKCN,B0053R0CSU,1.0,1354492800
A1X152DA57OI9S,B00622AG6S,5.0,1349654400
AYGJFJMQJ0YSA,B000TVSYMQ,3.0,1285113600
A2LYWQ5QZQC3JQ,B003CJTR82,3.0,1381276800
A3CSCZUNQ0Z3Z,B00109Y2DQ,4.0,1318464000
A1SBJPWJFVJKGR,B009PK9S90,5.0,1389225600
A21NDI0QSRAVTY,B00008VF91,4.0,1199664000
A33QMRT1VEURFG,B0015RDLMG,3.0,1210809600
AHGBZ7JZA9SBP,B005GM6JHU,5.0,1323907200
A3V5CSRTVVZLTC,B0090UMKRW,4.0,1352073600
A2WC3UMM6SSP0H,B004MME756,5.0,1314921600
A2X6BY2CPVJOAO,B003YL412A,5.0,1340496000
A30HKNAKC9AUJY,B001F7HJL0,5.0,1229040000
A2BOPWNDHD6L18,B0009O5NUY,1.0,1187222400
AQX2EGGND7W4C,B001IHTKUU,1.0,1261699200
A1CWE7EYVLO5JB,B003UQPANI,3.0,1326758400
A7BDEAIF1RR7G,B000CP15JS,5.0,1376006400
AHU5MYICMMVY7,B004GZV6M6,5.0,1386633600
A149OZDGI4VK7P,B000A6NV0U,2.0,1391990400
ARRC6YFXAPLM9,B008GAB93I,5.0,1371081600
A1HTMDYSLQPSVJ,B007HD8RCQ,3.0,1357257600
AGIPUTPGKIOY3,B0007Z1M50,4.0,1221955200
AUM4BL3P661W8,B0030MIU16,3.0,1294531200
A28T3Z8XBO3DYN,B00B7GAE98,5.0,1390262400
A1S9QAZE59WEAG,B002TKLJ8G,5.0,1361145600
A307TE4JD2N01C,B003NR57BY,5.0,1365552000
A3BR71UJ21V9A4,B008AJNF78,3.0,1361404800
A26TZLI99OJQQC,B001IWNLVY,5.0,1400976000
A6YFM26C7BUVR,B0020NITOO,5.0,1266278400
A2WG3WC111BONW,B000BWFFSO,5.0,1371945600
A1Q24LR73HI16Z,B00288QVT6,4.0,1350000000
ATM1HEVXHMTQZ,B000HKGK8Y,5.0,1317340800
A2G6EXTKAYTIWF,B001EDXPO0,5.0,1231632000
A28US50UP62ZYZ,B00G42YE3M,5.0,1395273600
A1QBJ66J21N1RE,B008EXWF0I,5.0,1394928000
A2IEREAVLOQ5NJ,B007WAO0AM,5.0,1361145600
A3ORBU9ULA9DF9,B00752QXZ2,5.0,1385337600
A30SXZB3UBPZM2,B002GP7ZTG,1.0,1298332800
AH2HPZMJ52MFB,B00CRJVZOM,4.0,1379203200
A27W2ATPR8AFRM,B0052UQXFY,5.0,1398902400
AWA030JJIB2K,B007EMOOK4,4.0,1399248000
A2RVC3V2OS1V3S,B002XJN5B2,3.0,1337731200
AY8EC1ODSGRXS,B0055WP44A,2.0,1363046400
A3C5L1T440TLLP,B003MWR3QW,5.0,1340928000
A3OWXRQ3NII0ZZ,B004FLR2EW,1.0,1333497600
A3LN66CVJLMOAD,B0002F4EO6,5.0,1127174400
A18H2CJIXCH019,B000068O3T,5.0,1328486400
A2M54PGZMSLSBG,B009XE0K7W,4.0,1353974400
A18LRCJF3KT86S,B00687VH2Y,5.0,1392249600
A3MCMFKG4C50T3,B00F9VROO0,2.0,1396483200
A16O9BFVBIG5X8,B005LFT3GG,4.0,1342915200
A38DSYHNBYZNUG,B00ECQUY2M,5.0,1405728000
A3HDAXDUME7Y6T,B00023KG40,5.0,1292198400
A93W5FTXH6412,B006OYH5NQ,4.0,1386460800
A2QZ1RQ0DSTVQD,B0036J1S1W,5.0,1402617600
A1DG772Q5BLLYG,B004T1YAEI,2.0,1356566400
ABCHSCP812HFY,B007G92MG8,3.0,1370908800
A3EKLMSN96Q9CF,B001TJP6OQ,5.0,1368576000
AQFVJNO1ZW9AF,B0009RKLMG,1.0,1386201600
A16Z9C8ESLGOPL,B005BGKAGC,5.0,1394841600
A1P9FP9ZZ00TU4,B00BS49ZF8,5.0,1381276800
A38QNEZB7956I9,B005GQ8JR4,5.0,1354320000
A3HW1EFHKPCHYY,B00884RLDO,5.0,1404518400
A11Z091YEFT9U6,B003VGRDUK,1.0,1377216000
A1HLOEFT1WR6ON,B002R6I8QS,5.0,1272585600
A3NK6U5F5Q35HQ,B003XT3WUK,3.0,1364947200
A15K5AW9ZNB2M5,B005J7YA3W,5.0,1353974400
A21F8KZG75Q79X,B00FF9MLQW,5.0,1388966400
A27W8QRWP0O9BQ,B00012OV98,5.0,1133049600
A2886D5MBXBXQN,B0007WTHLY,5.0,1182902400
A20TD6JSHIL21L,B00F361HXA,2.0,1387756800
A3BW5OWMGFBRGZ,B005L2NA54,4.0,1382745600
A1C56LD63BQECY,B00517YI00,1.0,1362528000
A3UO398RZQW04X,B00DTZYHX4,1.0,1394236800
A35WGLQ4GU793,B0088CJT4U,2.0,1367107200
A1R2U5M51EOH9O,B002SP113K,5.0,1264550400
A1L9MIIBI7409N,B006GWO5WK,1.0,1367712000
APBU4UB6JV2BP,B0002BRMNA,1.0,1091577600
A32R9X6MNUK9NS,B0087X71ZO,5.0,1398816000
A1ZD9JYWNMI9WX,B001IGXDEK,2.0,1360972800
AHFQ0NQP43PDW,B007GNN0AG,4.0,1398124800
A2AQ6L5LKEVJI9,B002S53LJ2,5.0,1391040000
A7LE6N4J6HBH9,B005VTGCE8,5.0,1324425600
AHCEV35SQSYEM,B005FVNHBI,1.0,1364169600
A3P2QQU7X4P4DE,B009EA7ZSM,1.0,1397088000
A1TVBLB6SGEL5W,B005QBK5V2,5.0,1325548800
AT6502GAXDAHD,B00067TMGA,2.0,1300492800
A31X19LPFSHOXX,B002HWRJBM,5.0,1279584000
AEXCGA34NH6PQ,B00005ML7Q,5.0,1371254400
A2QSR5DM3DQHYF,B005DLDTAE,5.0,1356998400
A2OIYW8TKAK06,B001QWVYZ6,4.0,1355616000
ANG7N8JWBEYS7,B0091RA0KS,5.0,1359504000
AOW3PQ842KXEN,B0019MEIOM,5.0,1328572800
AAPSDXJXSELYV,B00FFF7DAK,4.0,1398211200
A3ER6ARJ23CIN8,B004WO8O9Y,5.0,1322956800
AB9XCQK7HCX4X,B0027OUOVW,4.0,1323734400
A2HGFL26Z74C2Y,B001ODNBDK,1.0,1350000000
A18WUUFY45DOWA,B004DS7IH8,2.0,1383955200
A2WBIS2SE8RON9,B009SYZ8OC,5.0,1370736000
A2L64ER55ASN5T,B008LTB3KS,5.0,1375660800
AA3SYC0Q5TG0M,B006JG2IPY,5.0,1378080000
AC0TZ4D96ZA5E,B000NF6ZK6,4.0,1209081600
ANBOI69F6FUOU,B00APQA572,1.0,1390003200
A12E4MG8X5VVR4,B004S9NQV4,1.0,1390176000
A4BG1IXSIMXEY,B0001FTVEK,5.0,1319932800
A9KXLSR26WO63,B001USGM26,5.0,1294444800
A3HSK2FQ2YI6GR,B0031RG832,4.0,1307232000
A3T0AA167JK0GW,B006LW0W5Y,5.0,1387411200
A1ER4UPAV6LCF5,B00GNKRFEA,2.0,1398470400
A3GC82IJQNBU0T,B0014XKQY2,1.0,1346112000
A3G59FFTNXFZKN,B009OBCAW2,5.0,1390867200
A15PG5S5YSZ6FY,B0058G40O8,5.0,1318377600
A1O7OEZM7VA083,B00064YRFO,3.0,1167609600
A1IWRS1GTW5QU5,B007LGD6HA,5.0,1357862400
A29V1Y99QL0JPL,B0047K8O6Q,3.0,1294790400
A2M3QRVIN21VE0,B0055QZ216,5.0,1367712000
A3OKCNT301N7YG,B0001B86FY,1.0,1134518400
A2WVMJ2KLXZXC3,B005GRO198,2.0,1339545600
A3RCBAW4G0W3BD,B0053NBLFW,5.0,1375056000
A2M9YD0SR6785X,B00DSJA3G6,5.0,1363219200
AHWBYZHSTEP83,B0013K6ONS,3.0,1282953600
A3HOI0Z8RRG4L6,B0007RB1WW,2.0,1158364800
A39XMXZBKNZ0AO,B001GPCBPU,1.0,1359504000
A34W4JZRX0OKBK,B00BWF5U0M,3.0,1405987200
A3G4NO8A9E22Q1,B000CQPWMS,5.0,1296864000
A102R4UAGQZVLU,B00275G0LO,5.0,1251763200
A1L5BNWDDJQHDC,B00C98139S,5.0,1386720000
A22ESU0C3XVTSX,B004QOJ534,5.0,1322006400
A31M2D2O5O80R8,B004HO6HYS,5.0,1369526400
A239AX1MQ9XQBF,B0009VU7RG,4.0,1238976000
A1XCR6J1QPAI3B,B0050D874S,5.0,1368230400
A3DSUPA8E67I7R,B0055193HU,5.0,1311811200
A31486GG16TELA,B000X5NYN2,5.0,1340928000
A3GKV5WZVYMRVX,B008I918NS,5.0,1387238400
A3N9TFUATA8CAA,B0054ZA4SE,4.0,1368144000
A2FXSGQM0UUJSB,B0002L5R78,3.0,1246060800
A2YMRXJ6NP0XY3,B003FJYLB2,4.0,1361404800
A31AK05QAXQ25O,B0051BG48U,2.0,1356307200
A1H13YIXFWT6GS,B000FJ8OC2,5.0,1292025600
A1M5HU9O4SER61,B005HQZTQW,4.0,1325635200
A2HR122T8J2WDO,B00140DBRY,4.0,1383436800
A3JKJFXX1T780D,B000VXKD8K,1.0,1362441600
A3QPXZ1QSE13S3,B0032HM6HS,5.0,1354838400
A20TRCFBFSFYXY,B004GYE7LO,5.0,1326844800
A91125GR40FXT,B0002K6Y1C,2.0,1139443200
A33YJ41K5HW4TX,B002NUDGOC,5.0,1307232000
A1VYTAU8LXYIYC,B001OTZR1I,1.0,1253577600
A2HJMS3LG5M8S,B005UDITPK,1.0,1363651200
A1ITRCP9QVKNMG,B000UH8I66,5.0,1262908800
A2G4AT3VJM4TFU,B0061GS1OO,4.0,1404777600
A3TDLOBTVLNEQS,B004U7N1IM,4.0,1337558400
A2HV7B0SCAJ6G0,B001F7AHOG,4.0,1383609600
AD9JQTOTMJ833,B008K7HW38,5.0,1381190400
AQMPQ6WBR06OA,B002DT4PUC,1.0,1271116800
A2I87PR2LK4R01,B002LITGHM,4.0,1325376000
A2K2VMNHN556N2,B007SZ0E1K,5.0,1380067200
A1Y5IPVIEF8O2G,B004WEH0BW,5.0,1394841600
A1I2O8IWKYI8IO,B004I4H1TW,1.0,1358812800
A3ESK73OLZ0EEI,B006VA9SM4,3.0,1335312000
A3QAD1BD3NIIO4,B003ZSHKIY,5.0,1319155200
A2R4Q38409DDBL,B009OBCAW2,4.0,1380672000
A3ABV51OLOAPU5,B004NBZ98K,5.0,1392854400
A2PD27UKAD3Q00,B00DQZQCUI,4.0,1389484800
A1V9UU0YSBNFR6,B001E1X67I,5.0,1368316800
A2D5YJJRHH1HX,B009FU8BTI,5.0,1393372800
A8M1ZR6XTSMDY,B004QX6E4S,4.0,1388534400
A8G7T3UB1Z48Q,B007X6FC48,5.0,1355443200
A1FD4ORGU345EQ,B001OD8MPW,5.0,1303948800
AB0XHMMI00PYP,B001NEK2GE,5.0,1261008000
A5YJCRNR6WES3,B009QOGBZE,5.0,1387843200
A5EKS7DH7PZI1,B00IQ7PRHU,5.0,1403740800
A2RU4JDDT04IB5,B004K8WPUQ,5.0,1325635200
AQ76TUYK97IT0,B00065W74G,4.0,1102377600
ACQQ0CVOF5B74,B002UV8YZK,4.0,1290556800
A2KM5P1YTSEO3J,B008CBQSKU,5.0,1351555200
A3S2QQ2MDT6V96,B00005ATMB,4.0,1370476800
A32E1NUPO0X6P7,B000U0A6DQ,5.0,1333324800
A1BLO9IOUFPHRV,B00ACQ8KFO,5.0,1399161600
A1QOM8RFF7FQNU,B003WGJYCY,1.0,1388620800
A1VV7FL22XBPZR,B0051QHPJM,5.0,1359072000
A2ORSKYRJ9XFF,B003LOBXK8,2.0,1320796800
A39UZ9VVRJW4P8,B00004T3F8,4.0,976147200
A2U0W195ZLQR33,B004OB0EBQ,3.0,1369008000
A3PDM5OJGZ0IEW,B0044NVMFG,4.0,1318464000
A2Z2CY6ES285OZ,B0056GB7QY,1.0,1358294400
A1DLE4P3RSJ6J7,B009NAN0J6,1.0,1370822400
AIPRGDT82CXL3,B0013DU7R4,5.0,1385337600
A1JTPSSMR7Z7QZ,B0069VXRLS,5.0,1391817600
A2GKF11TTHRDPP,B005WEES3Y,5.0,1383868800
A3T2TC98EXI14T,B0041O7XHY,3.0,1358640000
AHL7AZDJ3OJCX,B00AQ2BU5Q,5.0,1380672000
A2KRQN4HSPSHHP,B0019EHU8G,5.0,1311379200
A2O9AU9RV1CT5M,B000BI7NHY,5.0,1176595200
A3SAYL5HKLPW95,B0096YORV4,2.0,1371081600
A11FXCG5WNT008,B007KGHGKY,4.0,1357171200
A17ID9B8GZ3OCW,B009XEBBC0,1.0,1400025600
A1A9XMLCX89QQ4,B00007JDRV,4.0,1086998400
A2OFJM2LUN893Q,B00CFCTDD6,5.0,1390608000
A3FMPNINEAPTXX,B0097BEFYA,1.0,1377216000
A1VSEJ99RUKEL2,B004VG6LDE,2.0,1368316800
A24SX5G6K3BIII,B0018Z2Q2G,4.0,1372118400
A13E8UWQCDKBVF,B000NAQRN6,4.0,1356652800
A17GC0FKE0UMJ4,B001B6ARDW,5.0,1229212800
A21SHRHHJ4PHFQ,B00005B6TT,5.0,1255651200
A2441WYEU3C9DH,B0033ZIZZG,5.0,1340064000
A34BHAUTKSPV78,B005CLPP84,1.0,1397001600
A1AQVV6YI0UYT5,B009YQO2QY,2.0,1360627200
A378MN81YYPA0X,B004T4P4XG,4.0,1384300800
A36BR82JP72IZ7,B003626T6S,5.0,1365379200
A1NB8MG4YBD75U,B000PIFAOS,4.0,1383782400
ABKDIDWJ8AM9G,B0041G50LI,5.0,1303603200
A4K3AD1SAJH5K,B000KP8OUS,5.0,1383523200
A3VQVQIZHYDGZ2,B00GJYN6T8,5.0,1395619200
A1O3CI8ABFHZ1L,B003XMROKG,5.0,1375488000
A26HBHEQZDFT08,B0062CBCGG,5.0,1387497600
A1LDROM5QOY0UF,B005PSQ5TM,4.0,1383264000
A1MYC4OO12JXG6,B000S5Q9CA,5.0,1321315200
A1W8LUETOH9DM1,B00004RC2I,5.0,975369600
A7BK2H3B1SWUU,B00009W3FR,5.0,1325116800
A24SMYW9WPEBMK,B000UDISEW,5.0,1331942400
A3C6CZC2JP67VK,B00AYTW80M,5.0,1366502400
A11P9NHV3TR20G,B003ES5ZSW,5.0,1335225600
A7HF2IW708I8M,B005DZKRUA,5.0,1327881600
A3B4QM00D6DQTC,B000TRMZU2,5.0,1264118400
